Year_Month,Topic,Words
1108a.,3,"0.019*""percent"" + 0.014*""expected"" + 0.014*""indicator"" + 0.009*""reference"" + 0.009*""since"" + 0.009*""developmentsvoting"" + 0.009*""earlier"" + 0.009*""k"" + 0.009*""decided"" + 0.009*""constitution"""
1108a.,4,"0.023*""range"" + 0.018*""strong"" + 0.014*""chairman"" + 0.009*""communicationsinstitution"" + 0.009*""paper"" + 0.009*""mary"" + 0.009*""infrastructuresresearch"" + 0.009*""mandate"" + 0.009*""strengthen"" + 0.009*""policiesreserve"""
1108a.,5,"0.009*""moderated"" + 0.009*""governor"" + 0.009*""roughly"" + 0.009*""committeemonetary"" + 0.009*""lael"" + 0.009*""little"" + 0.009*""sustained"" + 0.009*""rapid"" + 0.009*""supervisionreportsreporting"" + 0.009*""including"""
1108a.,6,"0.019*""reserve"" + 0.014*""international"" + 0.009*""resourcesnovember"" + 0.009*""household"" + 0.009*""loretta"" + 0.009*""term"" + 0.009*""grow"" + 0.009*""reading"" + 0.009*""stock"" + 0.009*""forumsworking"""
1108a.,7,"0.019*""objective"" + 0.019*""monetary"" + 0.014*""maximum"" + 0.014*""h"" + 0.009*""est"" + 0.009*""wide"" + 0.009*""average"" + 0.009*""year"" + 0.009*""structure"" + 0.009*""vice"""
1108a.,8,"0.009*""board"" + 0.009*""balanceconsistent"" + 0.009*""practicepolicy"" + 0.009*""gain"" + 0.009*""quarlesimplementation"" + 0.009*""foster"" + 0.009*""ass"" + 0.009*""expects"" + 0.009*""principle"" + 0.009*""balancedin"""
1108a.,9,"0.033*""rate"" + 0.014*""symmetric"" + 0.014*""c"" + 0.009*""clarida"" + 0.009*""overall"" + 0.009*""business"" + 0.009*""changed"" + 0.009*""seek"" + 0.009*""model"" + 0.009*""coordination"""
1108a.,10,"0.014*""financial"" + 0.009*""legal"" + 0.009*""safe"" + 0.009*""unemployment"" + 0.009*""statutory"" + 0.009*""actionsreportsregulations"" + 0.009*""declined"" + 0.009*""longerterm"" + 0.009*""account"" + 0.009*""remain"""
1108a.,11,"0.040*""inflation"" + 0.022*""condition"" + 0.018*""policy"" + 0.018*""target"" + 0.013*""expectation"" + 0.009*""financeindustrial"" + 0.009*""percentin"" + 0.009*""asset"" + 0.009*""growth"" + 0.009*""view"""
1108a.,12,"0.019*""stability"" + 0.014*""month"" + 0.014*""continued"" + 0.014*""activity"" + 0.009*""future"" + 0.009*""consistent"" + 0.009*""lettersbanking"" + 0.009*""met"" + 0.009*""mester"" + 0.009*""structurefinancial"""
1108a.,13,"0.038*""market"" + 0.014*""realized"" + 0.009*""street"" + 0.009*""bostic"" + 0.009*""price"" + 0.009*""energy"" + 0.009*""tool"" + 0.009*""united"" + 0.009*""adjustment"" + 0.009*""avenue"""
1108a.,14,"0.009*""flexible"" + 0.009*""formssupervision"" + 0.009*""strategy"" + 0.009*""job"" + 0.009*""outlook"" + 0.009*""appear"" + 0.009*""received"" + 0.009*""rising"" + 0.009*""pm"" + 0.009*""gradual"""
1219a.,0,"0.022*""labor"" + 0.018*""stability"" + 0.013*""data"" + 0.013*""realized"" + 0.013*""activity"" + 0.009*""richard"" + 0.009*""legal"" + 0.009*""household"" + 0.009*""reading"" + 0.009*""stock"""
1219a.,1,"0.018*""financial"" + 0.013*""near"" + 0.013*""expected"" + 0.009*""governor"" + 0.009*""toolsbank"" + 0.009*""expansion"" + 0.009*""action"" + 0.009*""low"" + 0.009*""forumsworking"" + 0.009*""year"""
1219a.,2,"0.018*""reserve"" + 0.014*""h"" + 0.009*""regulation"" + 0.009*""indicates"" + 0.009*""policiesreserve"" + 0.009*""little"" + 0.009*""unemployment"" + 0.009*""financedealer"" + 0.009*""release"" + 0.009*""determining"""
1219a.,3,"0.035*""market"" + 0.013*""international"" + 0.013*""expectation"" + 0.013*""w"" + 0.008*""bostic"" + 0.008*""recent"" + 0.008*""consistent"" + 0.008*""sustained"" + 0.008*""development"" + 0.008*""termsexchange"""
1219a.,4,"0.018*""fund"" + 0.014*""c"" + 0.009*""changed"" + 0.009*""practicepolicy"" + 0.009*""accountshousehold"" + 0.009*""seek"" + 0.009*""utility"" + 0.009*""information"" + 0.009*""gradual"" + 0.009*""gain"""
1219a.,5,"0.014*""indicator"" + 0.009*""pressure"" + 0.009*""barkin"" + 0.009*""implication"" + 0.009*""growth"" + 0.009*""account"" + 0.009*""outlook"" + 0.009*""vice"" + 0.009*""actionsreportsregulations"" + 0.009*""medium"""
1219a.,6,"0.022*""condition"" + 0.018*""strong"" + 0.013*""datafinancial"" + 0.013*""symmetric"" + 0.009*""board"" + 0.009*""lettersbanking"" + 0.009*""balanced"" + 0.009*""monitor"" + 0.009*""job"" + 0.009*""daly"""
1219a.,7,"0.018*""objective"" + 0.018*""percent"" + 0.013*""ass"" + 0.013*""employment"" + 0.009*""rising"" + 0.009*""balanceconsistent"" + 0.009*""risk"" + 0.009*""measure"" + 0.009*""quarlesimplementation"" + 0.009*""assessmentsfinancial"""
1219a.,8,"0.018*""policy"" + 0.013*""bank"" + 0.009*""take"" + 0.009*""bowman"" + 0.009*""developmentsvoting"" + 0.009*""notesdata"" + 0.009*""model"" + 0.009*""met"" + 0.009*""continue"" + 0.009*""fixed"""
1219a.,9,"0.023*""range"" + 0.014*""continued"" + 0.009*""developmentsregulatory"" + 0.009*""formssupervision"" + 0.009*""note"" + 0.009*""communicationsinstitution"" + 0.009*""increase"" + 0.009*""implementationreportsreview"" + 0.009*""michelle"" + 0.009*""dc"""
1219a.,10,"0.041*""committee"" + 0.013*""maximum"" + 0.013*""judge"" + 0.009*""ratesmicro"" + 0.009*""adjustment"" + 0.009*""rapid"" + 0.009*""including"" + 0.009*""brainard"" + 0.009*""wide"" + 0.009*""asset"""
1219a.,11,"0.032*""economic"" + 0.018*""target"" + 0.009*""item"" + 0.009*""remained"" + 0.009*""mdrmmoney"" + 0.009*""mandate"" + 0.009*""thomas"" + 0.009*""infrastructuresresearch"" + 0.009*""structurefinancial"" + 0.009*""strengthen"""
1219a.,12,"0.040*""inflation"" + 0.013*""month"" + 0.009*""systemth"" + 0.009*""resourcesbanking"" + 0.009*""roughly"" + 0.009*""structure"" + 0.009*""outlookin"" + 0.009*""lael"" + 0.009*""global"" + 0.009*""shareinformation"""
1219a.,13,"0.031*""federal"" + 0.017*""monetary"" + 0.013*""open"" + 0.008*""investment"" + 0.008*""principle"" + 0.008*""payment"" + 0.008*""supervisionreportsreporting"" + 0.008*""systemfederal"" + 0.008*""j"" + 0.008*""strategy"""
1219a.,14,"0.031*""rate"" + 0.013*""chairman"" + 0.009*""grow"" + 0.009*""view"" + 0.009*""term"" + 0.009*""manual"" + 0.009*""developmentresearch"" + 0.009*""pace"" + 0.009*""service"" + 0.009*""overall"""
0130b.,0,"0.107*""policy"" + 0.063*""amended"" + 0.042*""updated"" + 0.020*""strategy"" + 0.020*""longerrun"" + 0.020*""rate"" + 0.020*""estimate"" + 0.020*""unemployment"" + 0.020*""summary"" + 0.020*""normal"""
0130b.,1,"0.107*""monetary"" + 0.042*""december"" + 0.042*""version"" + 0.042*""economic"" + 0.020*""committee"" + 0.020*""longerrun"" + 0.020*""estimate"" + 0.020*""summary"" + 0.020*""recent"" + 0.020*""normal"""
0130b.,2,"0.116*""longerrun"" + 0.116*""january"" + 0.057*""reaffirmed"" + 0.018*""amended"" + 0.018*""organizational"" + 0.018*""goal"" + 0.018*""rate"" + 0.018*""recent"" + 0.018*""economic"" + 0.018*""unemployment"""
0130b.,3,"0.089*""meeting"" + 0.043*""normal"" + 0.043*""summary"" + 0.021*""january"" + 0.021*""projection"" + 0.021*""participant"" + 0.021*""estimate"" + 0.021*""rate"" + 0.021*""unemployment"" + 0.021*""recent"""
0130b.,4,"0.112*""strategy"" + 0.044*""reaffirms"" + 0.021*""longerrun"" + 0.021*""unemployment"" + 0.021*""economic"" + 0.021*""summary"" + 0.021*""recent"" + 0.021*""estimate"" + 0.021*""first"" + 0.021*""normal"""
0130b.,5,"0.065*""open"" + 0.065*""organizational"" + 0.043*""pm"" + 0.043*""previous"" + 0.020*""policy"" + 0.020*""monetary"" + 0.020*""summary"" + 0.020*""unemployment"" + 0.020*""normal"" + 0.020*""rate"""
0130b.,6,"0.047*""appropriate"" + 0.047*""adopted"" + 0.022*""policy"" + 0.022*""rate"" + 0.022*""recent"" + 0.022*""unemployment"" + 0.022*""economic"" + 0.022*""estimate"" + 0.022*""normal"" + 0.022*""participant"""
0130b.,7,"0.069*""federal"" + 0.046*""week"" + 0.022*""strategy"" + 0.022*""unemployment"" + 0.022*""summary"" + 0.022*""recent"" + 0.022*""normal"" + 0.022*""estimate"" + 0.022*""rate"" + 0.022*""participant"""
0130b.,8,"0.048*""median"" + 0.023*""economic"" + 0.023*""projection"" + 0.023*""participant"" + 0.023*""estimate"" + 0.023*""normal"" + 0.023*""rate"" + 0.023*""unemployment"" + 0.023*""recent"" + 0.023*""summary"""
0130b.,9,"0.087*""committee"" + 0.043*""rate"" + 0.043*""release"" + 0.043*""projection"" + 0.020*""statement"" + 0.020*""summary"" + 0.020*""economic"" + 0.020*""normal"" + 0.020*""recent"" + 0.020*""first"""
0130b.,10,"0.121*""statement"" + 0.101*""goal"" + 0.039*""reference"" + 0.019*""january"" + 0.019*""pdf"" + 0.019*""monetary"" + 0.019*""meeting"" + 0.018*""unemployment"" + 0.018*""summary"" + 0.018*""normal"""
0130b.,11,"0.068*""pdf"" + 0.044*""share"" + 0.044*""est"" + 0.021*""committee"" + 0.021*""annual"" + 0.021*""goal"" + 0.021*""statement"" + 0.021*""economic"" + 0.021*""summary"" + 0.021*""normal"""
0130b.,12,"0.068*""market"" + 0.044*""first"" + 0.044*""unemployment"" + 0.021*""normal"" + 0.021*""recent"" + 0.021*""economic"" + 0.021*""rate"" + 0.021*""estimate"" + 0.021*""december"" + 0.021*""participant"""
0130b.,13,"0.047*""unanimously"" + 0.047*""estimate"" + 0.022*""reaffirmed"" + 0.022*""federal"" + 0.022*""statement"" + 0.022*""unemployment"" + 0.022*""recent"" + 0.022*""summary"" + 0.022*""participant"" + 0.022*""rate"""
0130b.,14,"0.066*""annual"" + 0.043*""revision"" + 0.043*""participant"" + 0.043*""recent"" + 0.021*""strategy"" + 0.021*""policy"" + 0.021*""rate"" + 0.021*""normal"" + 0.021*""unemployment"" + 0.021*""amended"""
0130c.,0,"0.031*""economic"" + 0.031*""range"" + 0.031*""condition"" + 0.020*""tool"" + 0.020*""est"" + 0.020*""size"" + 0.020*""setting"" + 0.010*""regarding"" + 0.010*""management"" + 0.010*""change"""
0130c.,1,"0.043*""reserve"" + 0.021*""accommodative"" + 0.021*""composition"" + 0.021*""completing"" + 0.021*""solely"" + 0.010*""policy"" + 0.010*""normalization"" + 0.010*""committee"" + 0.010*""monetary"" + 0.010*""continues"""
0130c.,2,"0.031*""adjust"" + 0.031*""prepared"" + 0.021*""date"" + 0.021*""ample"" + 0.021*""experience"" + 0.021*""altering"" + 0.010*""detail"" + 0.010*""policy"" + 0.010*""change"" + 0.010*""management"""
0130c.,3,"0.067*""committee"" + 0.057*""monetary"" + 0.018*""following"" + 0.018*""extensive"" + 0.018*""development"" + 0.018*""management"" + 0.018*""agreed"" + 0.018*""primary"" + 0.018*""shortterm"" + 0.018*""achieved"""
0130c.,4,"0.021*""revising"" + 0.021*""target"" + 0.021*""change"" + 0.021*""time"" + 0.021*""administered"" + 0.021*""stance"" + 0.021*""additionally"" + 0.010*""federal"" + 0.010*""committee"" + 0.010*""continues"""
0130c.,5,"0.063*""rate"" + 0.020*""light"" + 0.020*""statement"" + 0.020*""control"" + 0.020*""accordingly"" + 0.010*""sheet"" + 0.010*""condition"" + 0.010*""target"" + 0.010*""change"" + 0.010*""required"""
0130c.,6,"0.043*""normalization"" + 0.021*""adjusting"" + 0.021*""could"" + 0.021*""primarily"" + 0.021*""continues"" + 0.010*""balance"" + 0.010*""required"" + 0.010*""range"" + 0.010*""primary"" + 0.010*""change"""
0130c.,7,"0.052*""federal"" + 0.020*""guidance"" + 0.020*""program"" + 0.020*""pm"" + 0.020*""release"" + 0.020*""thorough"" + 0.020*""warrant"" + 0.010*""required"" + 0.010*""range"" + 0.010*""management"""
0130c.,8,"0.051*""sheet"" + 0.030*""implement"" + 0.020*""required"" + 0.020*""ensures"" + 0.020*""share"" + 0.020*""continue"" + 0.020*""january"" + 0.009*""fund"" + 0.009*""continues"" + 0.009*""view"""
0130c.,9,"0.059*""policy"" + 0.039*""fund"" + 0.019*""intends"" + 0.019*""run"" + 0.019*""reducing"" + 0.019*""additional"" + 0.019*""earlier"" + 0.019*""judge"" + 0.019*""level"" + 0.009*""implement"""
0130c.,10,"0.032*""supply"" + 0.021*""view"" + 0.021*""moreover"" + 0.021*""appropriate"" + 0.010*""federal"" + 0.010*""required"" + 0.010*""continues"" + 0.010*""management"" + 0.010*""setting"" + 0.010*""change"""
0130c.,11,"0.042*""regarding"" + 0.031*""detail"" + 0.021*""participant"" + 0.021*""full"" + 0.021*""longer"" + 0.010*""rate"" + 0.010*""management"" + 0.010*""required"" + 0.010*""active"" + 0.010*""target"""
0130c.,12,"0.021*""mean"" + 0.021*""future"" + 0.021*""including"" + 0.021*""exercised"" + 0.021*""review"" + 0.021*""implementation"" + 0.021*""information"" + 0.021*""plan"" + 0.010*""range"" + 0.010*""reserve"""
0130c.,13,"0.021*""deliberation"" + 0.021*""provide"" + 0.021*""interest"" + 0.021*""active"" + 0.021*""financial"" + 0.021*""would"" + 0.010*""federal"" + 0.010*""reserve"" + 0.010*""required"" + 0.010*""management"""
0130c.,14,"0.054*""balance"" + 0.021*""regime"" + 0.021*""use"" + 0.010*""sheet"" + 0.010*""regarding"" + 0.010*""supply"" + 0.010*""continues"" + 0.010*""change"" + 0.010*""management"" + 0.010*""required"""
0320c.,0,"0.026*""implementation"" + 0.026*""monetary"" + 0.015*""would"" + 0.015*""primarily"" + 0.015*""hold"" + 0.010*""begin"" + 0.010*""somewhat"" + 0.010*""coming"" + 0.010*""aim"" + 0.010*""reduce"""
0320c.,1,"0.022*""rate"" + 0.016*""necessary"" + 0.016*""slow"" + 0.016*""implement"" + 0.011*""replace"" + 0.011*""concluded"" + 0.011*""limited"" + 0.011*""reached"" + 0.011*""monthly"" + 0.005*""level"""
0320c.,2,"0.054*""holding"" + 0.021*""portfolio"" + 0.016*""maturity"" + 0.016*""regime"" + 0.010*""match"" + 0.010*""reducing"" + 0.010*""open"" + 0.005*""run"" + 0.005*""decline"" + 0.005*""longer"""
0320c.,3,"0.030*""treasury"" + 0.030*""intends"" + 0.020*""regarding"" + 0.020*""effective"" + 0.020*""principle"" + 0.020*""maximum"" + 0.020*""normalization"" + 0.015*""reinvested"" + 0.010*""participant"" + 0.010*""banking"""
0320c.,4,"0.026*""federal"" + 0.020*""system"" + 0.020*""continue"" + 0.020*""principal"" + 0.020*""decline"" + 0.015*""liability"" + 0.010*""persistent"" + 0.010*""still"" + 0.010*""fomc"" + 0.010*""per"""
0320c.,5,"0.032*""mb"" + 0.021*""pace"" + 0.016*""run"" + 0.010*""effectively"" + 0.010*""mortgagebacked"" + 0.010*""amount"" + 0.010*""initially"" + 0.010*""connection"" + 0.010*""management"" + 0.010*""exercised"""
0320c.,6,"0.017*""market"" + 0.017*""roughly"" + 0.011*""release"" + 0.011*""condition"" + 0.011*""october"" + 0.011*""revisit"" + 0.011*""deliberation"" + 0.011*""keep"" + 0.011*""required"" + 0.005*""holding"""
0320c.,7,"0.028*""billion"" + 0.022*""consistent"" + 0.016*""appropriate"" + 0.011*""progress"" + 0.011*""ensures"" + 0.011*""efficiently"" + 0.005*""mb"" + 0.005*""intends"" + 0.005*""reserve"" + 0.005*""level"""
0320c.,8,"0.051*""level"" + 0.025*""soma"" + 0.020*""payment"" + 0.015*""aggregate"" + 0.015*""meeting"" + 0.010*""anticipates"" + 0.010*""previous"" + 0.010*""stated"" + 0.010*""listed"" + 0.010*""advance"""
0320c.,9,"0.065*""reserve"" + 0.061*""security"" + 0.042*""agency"" + 0.018*""efficient"" + 0.009*""average"" + 0.009*""range"" + 0.009*""increase"" + 0.009*""operating"" + 0.009*""account"" + 0.009*""view"""
0320c.,10,"0.032*""plan"" + 0.027*""balance"" + 0.016*""transition"" + 0.016*""supply"" + 0.016*""sheet"" + 0.016*""longer"" + 0.010*""received"" + 0.010*""subject"" + 0.010*""interest"" + 0.005*""implement"""
0320c.,11,"0.022*""debt"" + 0.016*""nonreserve"" + 0.016*""september"" + 0.016*""end"" + 0.016*""gradual"" + 0.011*""allow"" + 0.011*""setting"" + 0.011*""corresponding"" + 0.011*""pm"" + 0.011*""normalizing"""
0320c.,12,"0.021*""size"" + 0.016*""sale"" + 0.016*""likely"" + 0.016*""well"" + 0.010*""shortterm"" + 0.010*""march"" + 0.010*""residual"" + 0.010*""smooth"" + 0.010*""expected"" + 0.010*""continues"""
0320c.,13,"0.065*""committee"" + 0.040*""policy"" + 0.020*""reduction"" + 0.015*""january"" + 0.010*""point"" + 0.010*""current"" + 0.010*""ensure"" + 0.010*""currently"" + 0.010*""judge"" + 0.010*""currency"""
0320c.,14,"0.021*""longerrun"" + 0.016*""beginning"" + 0.016*""time"" + 0.016*""composition"" + 0.010*""active"" + 0.010*""accompanied"" + 0.010*""timing"" + 0.010*""economy"" + 0.010*""money"" + 0.010*""provided"""
1011a.,0,"0.045*""market"" + 0.040*""implementation"" + 0.031*""open"" + 0.031*""agency"" + 0.018*""agreement"" + 0.018*""october"" + 0.013*""recent"" + 0.013*""period"" + 0.009*""information"" + 0.009*""notation"""
1011a.,1,"0.061*""policy"" + 0.015*""management"" + 0.010*""may"" + 0.010*""swap"" + 0.010*""domestic"" + 0.010*""action"" + 0.010*""measure"" + 0.010*""sheet"" + 0.010*""calendar"" + 0.010*""reinvestment"""
1011a.,2,"0.020*""conduct"" + 0.015*""term"" + 0.015*""holding"" + 0.015*""affect"" + 0.015*""debt"" + 0.010*""completed"" + 0.010*""target"" + 0.010*""adjust"" + 0.010*""website"" + 0.010*""rolling"""
1011a.,3,"0.021*""money"" + 0.016*""efficient"" + 0.016*""following"" + 0.016*""risk"" + 0.016*""early"" + 0.010*""intention"" + 0.010*""administered"" + 0.010*""order"" + 0.005*""expected"" + 0.005*""agency"""
1011a.,4,"0.041*""security"" + 0.031*""desk"" + 0.022*""increase"" + 0.022*""mortgagebacked"" + 0.018*""bill"" + 0.018*""transaction"" + 0.018*""remains"" + 0.013*""bank"" + 0.013*""day"" + 0.013*""amount"""
1011a.,5,"0.094*""reserve"" + 0.023*""nonreserve"" + 0.014*""even"" + 0.009*""reinvesting"" + 0.009*""match"" + 0.009*""range"" + 0.009*""deviation"" + 0.009*""available"" + 0.009*""facilitate"" + 0.009*""change"""
1011a.,6,"0.024*""next"" + 0.024*""year"" + 0.024*""regarding"" + 0.014*""york"" + 0.014*""time"" + 0.014*""adversely"" + 0.014*""mitigate"" + 0.009*""convention"" + 0.009*""implement"" + 0.009*""required"""
1011a.,7,"0.030*""supply"" + 0.020*""overnight"" + 0.015*""sharp"" + 0.015*""fund"" + 0.015*""prevailed"" + 0.015*""addition"" + 0.013*""percent"" + 0.010*""excess"" + 0.010*""dollar"" + 0.010*""weekend"""
1011a.,8,"0.030*""continue"" + 0.025*""necessary"" + 0.020*""ensure"" + 0.020*""maintain"" + 0.015*""september"" + 0.010*""detail"" + 0.010*""auction"" + 0.010*""operational"" + 0.010*""represent"" + 0.010*""connection"""
1011a.,9,"0.059*""committee"" + 0.041*""operation"" + 0.032*""repurchase"" + 0.023*""effective"" + 0.018*""balance"" + 0.013*""maturity"" + 0.009*""regime"" + 0.009*""reaffirms"" + 0.009*""stance"" + 0.009*""step"""
1011a.,10,"0.043*""treasury"" + 0.033*""directs"" + 0.028*""rate"" + 0.019*""january"" + 0.014*""second"" + 0.014*""pressure"" + 0.014*""light"" + 0.009*""holiday"" + 0.009*""accordance"" + 0.009*""accommodate"""
1011a.,11,"0.038*""monetary"" + 0.033*""ample"" + 0.024*""principal"" + 0.024*""purchase"" + 0.019*""per"" + 0.019*""billion"" + 0.014*""faq"" + 0.009*""interest"" + 0.009*""shortterm"" + 0.009*""asked"""
1011a.,12,"0.025*""statement"" + 0.020*""month"" + 0.020*""plan"" + 0.015*""account"" + 0.015*""also"" + 0.015*""consistent"" + 0.015*""reinvested"" + 0.010*""ensures"" + 0.010*""instructed"" + 0.010*""limit"""
1011a.,13,"0.026*""liability"" + 0.025*""level"" + 0.015*""quarter"" + 0.015*""new"" + 0.015*""reverse"" + 0.015*""could"" + 0.010*""trading"" + 0.010*""vote"" + 0.010*""otherwise"" + 0.005*""treasury"""
1011a.,14,"0.079*""federal"" + 0.024*""least"" + 0.024*""payment"" + 0.014*""system"" + 0.014*""expected"" + 0.009*""support"" + 0.009*""roll"" + 0.004*""october"" + 0.004*""directs"" + 0.004*""regarding"""
0303a.,0,"0.034*""economy"" + 0.023*""c"" + 0.023*""w"" + 0.023*""fundamental"" + 0.011*""support"" + 0.011*""chair"" + 0.011*""john"" + 0.011*""powell"" + 0.011*""michelle"" + 0.011*""williams"""
0303a.,1,"0.032*""h"" + 0.032*""support"" + 0.021*""fund"" + 0.021*""employment"" + 0.021*""richard"" + 0.021*""harker"" + 0.021*""bowman"" + 0.021*""percent"" + 0.021*""lael"" + 0.010*""vice"""
0303a.,2,"0.022*""michelle"" + 0.022*""loretta"" + 0.022*""neel"" + 0.022*""target"" + 0.022*""today"" + 0.022*""closely"" + 0.022*""activity"" + 0.010*""chair"" + 0.010*""vice"" + 0.010*""williams"""
0303a.,3,"0.034*""economic"" + 0.022*""maximum"" + 0.022*""decided"" + 0.022*""pose"" + 0.022*""lower"" + 0.022*""kashkari"" + 0.010*""w"" + 0.010*""john"" + 0.010*""vice"" + 0.010*""c"""
0303a.,4,"0.022*""call"" + 0.022*""action"" + 0.022*""use"" + 0.022*""est"" + 0.022*""price"" + 0.022*""statement"" + 0.022*""reserve"" + 0.010*""michelle"" + 0.010*""williams"" + 0.010*""vice"""
0303a.,5,"0.022*""mester"" + 0.022*""release"" + 0.022*""range"" + 0.022*""k"" + 0.022*""however"" + 0.022*""voting"" + 0.011*""powell"" + 0.011*""vice"" + 0.011*""michelle"" + 0.011*""williams"""
0303a.,6,"0.045*""federal"" + 0.033*""committee"" + 0.022*""patrick"" + 0.022*""appropriate"" + 0.022*""coronavirus"" + 0.010*""john"" + 0.010*""williams"" + 0.010*""vice"" + 0.010*""c"" + 0.010*""michelle"""
