Year_Month,Topic,Words
201409,10,"0.013*""board"" + 0.011*""institution"" + 0.008*""state"" + 0.008*""two"" + 0.007*""estimate"" + 0.007*""business"" + 0.005*""role"" + 0.005*""interbank"" + 0.004*""stability"" + 0.004*""pdf"""
201409,11,"0.042*""community"" + 0.014*""dollar"" + 0.012*""debt"" + 0.010*""text"" + 0.009*""first"" + 0.007*""governor"" + 0.006*""current"" + 0.005*""promote"" + 0.005*""used"" + 0.005*""definition"""
201409,12,"0.015*""banker"" + 0.012*""treasury"" + 0.011*""conference"" + 0.010*""contract"" + 0.009*""fed"" + 0.008*""number"" + 0.005*""independence"" + 0.005*""significant"" + 0.004*""based"" + 0.004*""become"""
201409,13,"0.015*""return"" + 0.011*""time"" + 0.011*""management"" + 0.010*""reform"" + 0.007*""look"" + 0.006*""group"" + 0.006*""issue"" + 0.006*""government"" + 0.006*""large"" + 0.005*""decline"""
201409,14,"0.051*""bank"" + 0.035*""rate"" + 0.025*""federal"" + 0.009*""also"" + 0.006*""result"" + 0.006*""cost"" + 0.005*""change"" + 0.005*""extension"" + 0.004*""still"" + 0.003*""decision"""
201411,0,"0.048*""financial"" + 0.025*""firm"" + 0.022*""return"" + 0.012*""requirement"" + 0.011*""monetary"" + 0.011*""growth"" + 0.006*""advanced"" + 0.006*""percent"" + 0.005*""take"" + 0.004*""normalization"""
201411,1,"0.052*""liquidity"" + 0.019*""community"" + 0.009*""shortterm"" + 0.009*""debt"" + 0.008*""condition"" + 0.006*""investor"" + 0.005*""small"" + 0.004*""balance"" + 0.004*""effective"" + 0.004*""journal"""
201411,2,"0.009*""lcr"" + 0.009*""level"" + 0.008*""example"" + 0.007*""increased"" + 0.006*""result"" + 0.006*""policymakers"" + 0.006*""maturity"" + 0.005*""still"" + 0.005*""inflation"" + 0.004*""liscc"""
201411,3,"0.027*""fiscal"" + 0.006*""buffer"" + 0.006*""recent"" + 0.006*""increase"" + 0.006*""many"" + 0.006*""deposit"" + 0.005*""addition"" + 0.005*""cost"" + 0.005*""business"" + 0.005*""larger"""
201411,4,"0.019*""recovery"" + 0.018*""stress"" + 0.016*""would"" + 0.012*""regulatory"" + 0.010*""institution"" + 0.008*""interest"" + 0.008*""tool"" + 0.007*""part"" + 0.006*""paper"" + 0.006*""management"""
201411,5,"0.024*""regulation"" + 0.023*""market"" + 0.018*""need"" + 0.017*""banking"" + 0.014*""united"" + 0.009*""clearing"" + 0.009*""country"" + 0.006*""standard"" + 0.005*""since"" + 0.005*""challenge"""
201411,6,"0.042*""policy"" + 0.019*""asset"" + 0.018*""text"" + 0.017*""reserve"" + 0.016*""rate"" + 0.015*""may"" + 0.011*""capital"" + 0.010*""stability"" + 0.007*""company"" + 0.006*""provide"""
201411,7,"0.020*""federal"" + 0.020*""funding"" + 0.018*""economy"" + 0.012*""board"" + 0.010*""holding"" + 0.009*""demand"" + 0.008*""activity"" + 0.008*""run"" + 0.006*""period"" + 0.005*""first"""
201411,8,"0.018*""also"" + 0.016*""government"" + 0.013*""important"" + 0.010*""year"" + 0.009*""global"" + 0.008*""lolr"" + 0.007*""one"" + 0.006*""help"" + 0.005*""meet"" + 0.005*""similar"""
201411,9,"0.017*""economic"" + 0.015*""system"" + 0.013*""could"" + 0.012*""see"" + 0.008*""deficit"" + 0.008*""lesson"" + 0.007*""governor"" + 0.006*""program"" + 0.005*""domestic"" + 0.005*""systemic"""
201411,10,"0.022*""crisis"" + 0.014*""even"" + 0.013*""time"" + 0.009*""ccps"" + 0.008*""new"" + 0.007*""pdf"" + 0.006*""discussion"" + 0.006*""case"" + 0.005*""headwind"" + 0.005*""address"""
201411,11,"0.023*""central"" + 0.012*""state"" + 0.010*""credit"" + 0.008*""supervision"" + 0.007*""loan"" + 0.006*""portfolio"" + 0.005*""incentive"" + 0.005*""issue"" + 0.004*""around"" + 0.004*""washington"""
201411,12,"0.024*""risk"" + 0.013*""u"" + 0.009*""approach"" + 0.007*""rule"" + 0.006*""basel"" + 0.006*""nsfr"" + 0.005*""potential"" + 0.005*""measure"" + 0.004*""longterm"" + 0.004*""supervisor"""
201411,13,"0.013*""supervisory"" + 0.009*""le"" + 0.009*""lending"" + 0.009*""support"" + 0.009*""large"" + 0.008*""international"" + 0.007*""zero"" + 0.007*""billion"" + 0.006*""position"" + 0.006*""employment"""
201411,14,"0.071*""bank"" + 0.011*""stimulus"" + 0.008*""organization"" + 0.008*""role"" + 0.006*""member"" + 0.006*""significant"" + 0.006*""world"" + 0.006*""associated"" + 0.005*""greater"" + 0.005*""whether"""
201501,0,"0.029*""macroprudential"" + 0.022*""firm"" + 0.008*""regulated"" + 0.008*""security"" + 0.007*""aim"" + 0.006*""fsb"" + 0.006*""conference"" + 0.005*""given"" + 0.005*""leverage"" + 0.004*""attention"""
201501,1,"0.015*""capital"" + 0.008*""change"" + 0.007*""incentive"" + 0.007*""would"" + 0.006*""effective"" + 0.006*""time"" + 0.005*""year"" + 0.005*""objective"" + 0.005*""authority"" + 0.005*""level"""
201501,2,"0.029*""risk"" + 0.023*""important"" + 0.015*""liquidity"" + 0.013*""institution"" + 0.011*""stress"" + 0.009*""associated"" + 0.007*""reform"" + 0.006*""must"" + 0.006*""period"" + 0.005*""use"""
201501,3,"0.018*""regulation"" + 0.011*""return"" + 0.010*""activity"" + 0.009*""practice"" + 0.008*""many"" + 0.008*""requirement"" + 0.008*""board"" + 0.008*""libor"" + 0.006*""prudential"" + 0.005*""central"""
201501,4,"0.043*""financial"" + 0.012*""systemic"" + 0.011*""shortterm"" + 0.009*""form"" + 0.005*""credit"" + 0.005*""act"" + 0.004*""concern"" + 0.004*""increase"" + 0.004*""think"" + 0.003*""commission"""
201501,5,"0.020*""regulatory"" + 0.011*""member"" + 0.009*""systemically"" + 0.007*""including"" + 0.007*""even"" + 0.006*""redemption"" + 0.006*""condition"" + 0.005*""comment"" + 0.004*""oversight"" + 0.004*""designed"""
201501,6,"0.026*""asset"" + 0.014*""tool"" + 0.007*""review"" + 0.007*""largest"" + 0.006*""question"" + 0.005*""economic"" + 0.005*""timevarying"" + 0.005*""challenge"" + 0.005*""notice"" + 0.004*""framework"""
201501,7,"0.010*""new"" + 0.008*""fund"" + 0.007*""might"" + 0.006*""rate"" + 0.005*""developing"" + 0.005*""circumstance"" + 0.005*""state"" + 0.005*""indeed"" + 0.005*""safe"" + 0.004*""set"""
201501,8,"0.018*""policy"" + 0.011*""management"" + 0.010*""could"" + 0.008*""standard"" + 0.008*""demand"" + 0.006*""proposed"" + 0.006*""default"" + 0.006*""see"" + 0.006*""committee"" + 0.006*""crisis"""
201501,9,"0.009*""one"" + 0.008*""perspective"" + 0.007*""basel"" + 0.006*""example"" + 0.006*""speech"" + 0.005*""area"" + 0.004*""effort"" + 0.004*""extent"" + 0.004*""holding"" + 0.004*""prudentially"""
201501,10,"0.013*""system"" + 0.011*""need"" + 0.011*""reserve"" + 0.010*""u"" + 0.010*""bank"" + 0.007*""also"" + 0.006*""exchange"" + 0.005*""consideration"" + 0.004*""already"" + 0.004*""adverse"""
201501,11,"0.035*""market"" + 0.011*""funding"" + 0.010*""banking"" + 0.009*""text"" + 0.007*""well"" + 0.006*""among"" + 0.006*""clearing"" + 0.006*""structural"" + 0.005*""developed"" + 0.005*""structure"""
201501,12,"0.012*""stability"" + 0.008*""continue"" + 0.006*""systemwide"" + 0.006*""international"" + 0.006*""surcharge"" + 0.006*""traditional"" + 0.005*""cash"" + 0.005*""much"" + 0.005*""global"" + 0.005*""provide"""
201501,13,"0.012*""ccp"" + 0.012*""federal"" + 0.009*""transaction"" + 0.008*""wholesale"" + 0.007*""issue"" + 0.007*""effect"" + 0.007*""whether"" + 0.006*""analysis"" + 0.006*""potential"" + 0.005*""specific"""
201501,14,"0.016*""measure"" + 0.015*""may"" + 0.010*""ccps"" + 0.009*""significant"" + 0.006*""work"" + 0.006*""large"" + 0.006*""counterparties"" + 0.006*""investor"" + 0.006*""take"" + 0.005*""supervisory"""
201605,0,"0.035*""firm"" + 0.013*""percent"" + 0.013*""potential"" + 0.007*""could"" + 0.007*""doddfrank"" + 0.006*""international"" + 0.006*""part"" + 0.005*""business"" + 0.005*""development"" + 0.005*""move"""
201605,1,"0.021*""growth"" + 0.009*""asset"" + 0.009*""system"" + 0.008*""stability"" + 0.007*""economic"" + 0.005*""developed"" + 0.005*""role"" + 0.004*""around"" + 0.004*""building"" + 0.004*""fund"""
201605,2,"0.016*""rate"" + 0.009*""activity"" + 0.009*""supervisory"" + 0.008*""iais"" + 0.008*""first"" + 0.006*""monetary"" + 0.005*""use"" + 0.005*""product"" + 0.005*""recession"" + 0.005*""among"""
201605,3,"0.057*""insurance"" + 0.054*""capital"" + 0.044*""company"" + 0.018*""approach"" + 0.008*""relatively"" + 0.006*""industry"" + 0.005*""stress"" + 0.005*""liability"" + 0.005*""appropriate"" + 0.005*""internal"""
201605,4,"0.036*""requirement"" + 0.021*""regulatory"" + 0.016*""reserve"" + 0.010*""ca"" + 0.009*""framework"" + 0.005*""cost"" + 0.005*""affiliate"" + 0.004*""increase"" + 0.004*""regulator"" + 0.004*""naic"""
201605,5,"0.018*""holding"" + 0.016*""systemically"" + 0.011*""factor"" + 0.010*""also"" + 0.008*""economy"" + 0.007*""crisis"" + 0.006*""anpr"" + 0.006*""statutory"" + 0.005*""order"" + 0.004*""given"""
201605,6,"0.009*""depository"" + 0.009*""inflation"" + 0.008*""different"" + 0.008*""supervision"" + 0.008*""act"" + 0.007*""soundness"" + 0.006*""banking"" + 0.005*""low"" + 0.005*""model"" + 0.004*""basis"""
201605,7,"0.028*""consolidated"" + 0.018*""text"" + 0.016*""bank"" + 0.012*""labor"" + 0.008*""state"" + 0.007*""participation"" + 0.007*""subsidiary"" + 0.007*""take"" + 0.006*""designated"" + 0.006*""recent"""
201605,8,"0.020*""return"" + 0.008*""lower"" + 0.007*""need"" + 0.006*""apply"" + 0.005*""second"" + 0.005*""supervised"" + 0.005*""aim"" + 0.004*""line"" + 0.004*""whole"" + 0.004*""systemic"""
201605,9,"0.011*""group"" + 0.009*""bcr"" + 0.008*""liquidity"" + 0.007*""board"" + 0.007*""regime"" + 0.006*""decline"" + 0.005*""pdf"" + 0.005*""comment"" + 0.004*""gsiis"" + 0.004*""one"""
201605,10,"0.021*""federal"" + 0.017*""important"" + 0.009*""example"" + 0.007*""likely"" + 0.007*""global"" + 0.006*""consideration"" + 0.005*""much"" + 0.005*""unemployment"" + 0.005*""measure"" + 0.004*""higher"""
201605,11,"0.023*""risk"" + 0.017*""u"" + 0.014*""standard"" + 0.011*""may"" + 0.009*""estimate"" + 0.009*""productivity"" + 0.007*""well"" + 0.006*""period"" + 0.006*""statement"" + 0.006*""output"""
201605,12,"0.037*""financial"" + 0.026*""would"" + 0.014*""regulation"" + 0.012*""see"" + 0.011*""institution"" + 0.006*""force"" + 0.004*""mandate"" + 0.004*""forward"" + 0.004*""data"" + 0.004*""significant"""
201605,13,"0.008*""market"" + 0.007*""enhanced"" + 0.006*""however"" + 0.006*""rule"" + 0.006*""safety"" + 0.006*""even"" + 0.005*""note"" + 0.005*""resource"" + 0.005*""ic"" + 0.005*""put"""
201605,14,"0.008*""time"" + 0.008*""year"" + 0.008*""policy"" + 0.007*""bba"" + 0.007*""accounting"" + 0.005*""compliance"" + 0.005*""set"" + 0.005*""natural"" + 0.004*""since"" + 0.004*""responsibility"""
l20161,0,"0.037*""bank"" + 0.022*""exit"" + 0.009*""today"" + 0.009*""course"" + 0.009*""year"" + 0.009*""nearly"" + 0.006*""currently"" + 0.006*""continuity"" + 0.006*""unexpected"" + 0.006*""six"""
l20161,1,"0.013*""structure"" + 0.010*""robust"" + 0.010*""given"" + 0.010*""specific"" + 0.006*""operate"" + 0.006*""becomes"" + 0.006*""requirement"" + 0.006*""dislocation"" + 0.006*""regardless"" + 0.006*""rather"""
l20161,2,"0.022*""york"" + 0.009*""may"" + 0.009*""emphasize"" + 0.006*""component"" + 0.006*""safety"" + 0.006*""disrupt"" + 0.006*""slow"" + 0.006*""adjusted"" + 0.006*""merger"" + 0.006*""strong"""
l20161,3,"0.028*""government"" + 0.015*""focus"" + 0.015*""also"" + 0.015*""jpmc"" + 0.009*""risk"" + 0.006*""steady"" + 0.006*""jpmcs"" + 0.006*""like"" + 0.006*""indeed"" + 0.006*""however"""
l20161,4,"0.024*""bnym"" + 0.018*""federal"" + 0.018*""transition"" + 0.015*""working"" + 0.012*""systemically"" + 0.009*""support"" + 0.006*""supervisory"" + 0.006*""recognizes"" + 0.006*""conference"" + 0.006*""therefore"""
l20161,5,"0.012*""system"" + 0.012*""treasury"" + 0.009*""forward"" + 0.009*""role"" + 0.009*""principle"" + 0.009*""higher"" + 0.009*""international"" + 0.009*""could"" + 0.006*""particular"" + 0.006*""decade"""
l20161,6,"0.029*""security"" + 0.019*""reserve"" + 0.012*""utility"" + 0.009*""clearing"" + 0.009*""play"" + 0.006*""involvement"" + 0.006*""annual"" + 0.006*""terrorist"" + 0.006*""opening"" + 0.006*""significant"""
l20161,7,"0.033*""service"" + 0.015*""two"" + 0.015*""infrastructure"" + 0.012*""held"" + 0.012*""sole"" + 0.009*""state"" + 0.006*""official"" + 0.006*""enter"" + 0.006*""avoid"" + 0.006*""sufficient"""
l20161,8,"0.043*""settlement"" + 0.009*""business"" + 0.009*""share"" + 0.009*""interest"" + 0.009*""triparty"" + 0.009*""end"" + 0.006*""consideration"" + 0.006*""receive"" + 0.006*""user"" + 0.006*""expect"""
l20161,9,"0.027*""new"" + 0.018*""important"" + 0.015*""ensure"" + 0.012*""stability"" + 0.012*""one"" + 0.009*""time"" + 0.009*""consolidation"" + 0.009*""resilient"" + 0.009*""even"" + 0.006*""providing"""
l20161,10,"0.046*""market"" + 0.029*""financial"" + 0.014*""provider"" + 0.011*""newbank"" + 0.011*""expectation"" + 0.011*""firm"" + 0.011*""pfmis"" + 0.008*""report"" + 0.006*""securitiesa"" + 0.006*""sifis"""
l20161,11,"0.019*""need"" + 0.012*""mellon"" + 0.009*""group"" + 0.009*""industry"" + 0.009*""long"" + 0.009*""critical"" + 0.009*""resilience"" + 0.009*""due"" + 0.006*""anticipated"" + 0.006*""seek"""
l20161,12,"0.016*""importance"" + 0.013*""disruption"" + 0.013*""work"" + 0.009*""timeline"" + 0.009*""return"" + 0.006*""since"" + 0.006*""usbased"" + 0.006*""prejudged"" + 0.006*""standard"" + 0.006*""look"""
l20161,13,"0.010*""soon"" + 0.010*""repo"" + 0.010*""text"" + 0.010*""activity"" + 0.006*""aside"" + 0.006*""raise"" + 0.006*""corporation"" + 0.006*""public"" + 0.006*""default"" + 0.006*""discussion"""
l20161,14,"0.022*""u"" + 0.012*""proposal"" + 0.009*""although"" + 0.009*""event"" + 0.006*""landscape"" + 0.006*""variant"" + 0.006*""suite"" + 0.006*""availability"" + 0.006*""roughly"" + 0.006*""continue"""
201708,0,"0.024*""system"" + 0.009*""effect"" + 0.008*""systemically"" + 0.006*""support"" + 0.006*""fund"" + 0.005*""related"" + 0.005*""adverse"" + 0.004*""complex"" + 0.004*""improved"" + 0.004*""role"""
201708,1,"0.027*""risk"" + 0.021*""firm"" + 0.015*""liquidity"" + 0.015*""new"" + 0.013*""may"" + 0.009*""business"" + 0.009*""largest"" + 0.008*""practice"" + 0.007*""ratio"" + 0.006*""since"""
201708,2,"0.019*""regulation"" + 0.010*""institution"" + 0.007*""york"" + 0.006*""vol"" + 0.005*""switzerland"" + 0.005*""april"" + 0.005*""le"" + 0.005*""act"" + 0.004*""among"" + 0.004*""includes"""
201708,3,"0.017*""regulatory"" + 0.010*""important"" + 0.007*""supervisory"" + 0.007*""pp"" + 0.006*""united"" + 0.006*""period"" + 0.005*""across"" + 0.004*""many"" + 0.004*""group"" + 0.004*""result"""
201708,4,"0.024*""return"" + 0.013*""pdf"" + 0.012*""requirement"" + 0.012*""see"" + 0.007*""asset"" + 0.006*""analysis"" + 0.005*""discussion"" + 0.005*""burden"" + 0.004*""matter"" + 0.004*""price"""
201708,5,"0.015*""example"" + 0.010*""also"" + 0.008*""higher"" + 0.008*""global"" + 0.007*""paper"" + 0.006*""report"" + 0.006*""improvement"" + 0.006*""framework"" + 0.005*""funding"" + 0.005*""journal"""
201708,6,"0.048*""bank"" + 0.036*""federal"" + 0.022*""economic"" + 0.019*""banking"" + 0.010*""stability"" + 0.009*""basel"" + 0.009*""step"" + 0.007*""governor"" + 0.005*""leverage"" + 0.005*""limit"""
201708,7,"0.037*""capital"" + 0.032*""reserve"" + 0.012*""assessment"" + 0.006*""sector"" + 0.006*""agency"" + 0.006*""international"" + 0.005*""recent"" + 0.005*""equity"" + 0.005*""reduce"" + 0.004*""macroprudential"""
201708,8,"0.033*""board"" + 0.019*""crisis"" + 0.006*""committee"" + 0.006*""loss"" + 0.006*""money"" + 0.005*""resilience"" + 0.005*""discussed"" + 0.005*""adjustment"" + 0.004*""approach"" + 0.004*""p"""
201708,9,"0.019*""market"" + 0.007*""director"" + 0.007*""holding"" + 0.006*""company"" + 0.006*""effective"" + 0.005*""development"" + 0.005*""congress"" + 0.004*""series"" + 0.004*""process"" + 0.004*""evidence"""
201708,10,"0.023*""text"" + 0.018*""u"" + 0.010*""rule"" + 0.007*""measure"" + 0.006*""macroeconomic"" + 0.005*""finding"" + 0.004*""one"" + 0.004*""washington"" + 0.004*""february"" + 0.004*""study"""
201708,11,"0.017*""large"" + 0.011*""lending"" + 0.011*""review"" + 0.008*""growth"" + 0.007*""stress"" + 0.005*""addition"" + 0.004*""take"" + 0.004*""would"" + 0.004*""authority"" + 0.003*""october"""
201708,12,"0.017*""reform"" + 0.006*""net"" + 0.005*""benefit"" + 0.004*""possible"" + 0.004*""available"" + 0.003*""stresstesting"" + 0.003*""delivered"" + 0.003*""set"" + 0.003*""fire"" + 0.003*""rating"""
201708,13,"0.012*""management"" + 0.010*""research"" + 0.008*""policy"" + 0.007*""year"" + 0.006*""proposed"" + 0.005*""september"" + 0.005*""resolution"" + 0.004*""significantly"" + 0.004*""derivative"" + 0.004*""another"""
201708,14,"0.047*""financial"" + 0.011*""change"" + 0.010*""credit"" + 0.008*""model"" + 0.006*""state"" + 0.006*""final"" + 0.005*""finance"" + 0.004*""action"" + 0.004*""time"" + 0.004*""activity"""
201802,0,"0.015*""also"" + 0.009*""factor"" + 0.009*""past"" + 0.006*""slowdown"" + 0.005*""optimistic"" + 0.005*""effort"" + 0.005*""especially"" + 0.004*""weak"" + 0.004*""brynjolfsson"" + 0.004*""domestic"""
201802,1,"0.018*""reserve"" + 0.013*""market"" + 0.010*""one"" + 0.006*""sustained"" + 0.006*""data"" + 0.006*""period"" + 0.006*""given"" + 0.005*""current"" + 0.005*""including"" + 0.005*""chairman"""
201802,2,"0.028*""productivity"" + 0.015*""would"" + 0.014*""return"" + 0.009*""think"" + 0.007*""regulation"" + 0.005*""condition"" + 0.004*""fomc"" + 0.004*""working"" + 0.004*""objective"" + 0.003*""american"""
201802,3,"0.013*""increase"" + 0.011*""likely"" + 0.010*""might"" + 0.008*""regulatory"" + 0.007*""risk"" + 0.007*""well"" + 0.005*""pp"" + 0.005*""part"" + 0.005*""tax"" + 0.004*""le"""
201802,4,"0.023*""federal"" + 0.010*""work"" + 0.008*""service"" + 0.008*""activity"" + 0.006*""slow"" + 0.006*""real"" + 0.004*""press"" + 0.004*""remains"" + 0.004*""transparency"" + 0.003*""focused"""
201802,5,"0.032*""rate"" + 0.011*""new"" + 0.011*""text"" + 0.009*""since"" + 0.008*""board"" + 0.007*""business"" + 0.006*""force"" + 0.006*""others"" + 0.005*""fiscal"" + 0.005*""improve"""
201802,6,"0.022*""financial"" + 0.016*""inflation"" + 0.016*""u"" + 0.014*""crisis"" + 0.009*""development"" + 0.008*""much"" + 0.008*""cybersecurity"" + 0.004*""january"" + 0.004*""available"" + 0.004*""two"""
201802,7,"0.015*""higher"" + 0.013*""pace"" + 0.012*""technology"" + 0.008*""postcrisis"" + 0.007*""public"" + 0.006*""global"" + 0.005*""potential"" + 0.004*""result"" + 0.004*""syverson"" + 0.004*""holding"""
201802,8,"0.019*""labor"" + 0.014*""could"" + 0.009*""sector"" + 0.008*""cyber"" + 0.007*""may"" + 0.006*""information"" + 0.006*""explanation"" + 0.005*""however"" + 0.005*""share"" + 0.005*""shift"""
201802,9,"0.013*""interest"" + 0.013*""natural"" + 0.009*""level"" + 0.009*""effect"" + 0.009*""example"" + 0.008*""view"" + 0.006*""low"" + 0.004*""concern"" + 0.004*""intelligence"" + 0.004*""demographic"""
201802,10,"0.022*""economic"" + 0.012*""monetary"" + 0.011*""see"" + 0.010*""system"" + 0.004*""target"" + 0.004*""institution"" + 0.004*""supervision"" + 0.004*""mandate"" + 0.004*""degree"" + 0.004*""annual"""
201802,11,"0.062*""growth"" + 0.021*""recent"" + 0.014*""year"" + 0.010*""price"" + 0.006*""gdp"" + 0.005*""continue"" + 0.005*""spring"" + 0.004*""outlook"" + 0.004*""governor"" + 0.004*""range"""
201802,12,"0.025*""economy"" + 0.025*""policy"" + 0.012*""investment"" + 0.008*""back"" + 0.007*""capital"" + 0.007*""decade"" + 0.006*""number"" + 0.005*""consequence"" + 0.004*""quarter"" + 0.004*""advance"""
201802,13,"0.009*""time"" + 0.008*""increased"" + 0.007*""point"" + 0.006*""participation"" + 0.005*""firm"" + 0.005*""toward"" + 0.005*""difficult"" + 0.004*""benefit"" + 0.004*""princeton"" + 0.004*""forward"""
201802,14,"0.018*""percent"" + 0.008*""important"" + 0.006*""many"" + 0.006*""appropriate"" + 0.005*""state"" + 0.005*""encouraging"" + 0.005*""demand"" + 0.005*""lower"" + 0.004*""goal"" + 0.004*""international"""
201806,0,"0.014*""important"" + 0.011*""labor"" + 0.010*""nation"" + 0.009*""agency"" + 0.009*""firm"" + 0.006*""across"" + 0.006*""let"" + 0.005*""major"" + 0.004*""past"" + 0.004*""asset"""
201806,1,"0.034*""fsb"" + 0.012*""economy"" + 0.012*""reserve"" + 0.007*""like"" + 0.007*""member"" + 0.007*""discussion"" + 0.007*""effect"" + 0.006*""people"" + 0.005*""banker"" + 0.004*""consequence"""
